attempt_id,quiz_id,student_id,attempt_date,score,time_spent_seconds,passed
AT50449,QZ1215,QF1749,2024-08-19,78.63,348,True
AT50450,QZ1215,QF1810,2024-08-22,79.44,685,True
AT50451,QZ1215,QF1917,2024-07-31,66.62,675,True
AT50452,QZ1215,QF1313,2024-08-29,75.08,550,True
AT50453,QZ1215,QF1575,2024-08-12,84.52,570,True
AT50454,QZ1215,QF1673,2024-08-29,79.9,347,True
AT50455,QZ1215,QF1314,2024-08-20,78.86,515,True
AT50456,QZ1215,QF1562,2024-08-21,85.51,636,True
AT50457,QZ1215,QF1002,2024-08-15,69.49,441,True
AT50458,QZ1215,QF1971,2024-08-04,95.29,548,True
AT50459,QZ1215,QF1057,2024-08-23,62.42,687,True
AT50460,QZ1215,QF1602,2024-07-31,96.62,426,True
AT50461,QZ1215,QF1990,2024-08-30,97.43,399,True
AT50462,QZ1215,QF1176,2024-08-18,61.81,557,True
AT50463,QZ1216,QF1136,2024-08-28,59.23,443,True
AT50464,QZ1218,QF1150,2024-07-21,76.26,468,True
AT50465,QZ1218,QF1686,2024-07-14,67.4,447,True
AT50466,QZ1218,QF1629,2024-06-18,97.42,241,True
AT50467,QZ1218,QF1497,2024-07-01,88.46,280,True
AT50468,QZ1218,QF1117,2024-07-03,64.14,480,True
AT50469,QZ1218,QF1182,2024-08-10,69.65,373,True
AT50470,QZ1218,QF1049,2024-07-26,63.32,391,True
AT50471,QZ1219,QF1992,2024-07-30,67.42,279,True
AT50472,QZ1222,QF1708,2024-07-31,57.46,192,True
AT50473,QZ1224,QF1666,2024-08-21,44.24,220,False
AT50474,QZ1224,QF1230,2024-08-07,76.67,405,True
AT50475,QZ1225,QF1060,2024-05-14,44.52,380,False
AT50476,QZ1225,QF1605,2024-07-13,77.54,386,True
AT50477,QZ1225,QF1177,2024-07-27,80.34,267,True
AT50478,QZ1225,QF1305,2024-08-23,63.36,272,True
AT50479,QZ1225,QF1164,2024-05-23,82.83,298,True
AT50480,QZ1226,QF1160,2024-06-03,88.77,243,True
AT50481,QZ1226,QF1912,2024-06-14,69.68,230,True
AT50482,QZ1226,QF1441,2024-06-27,90.92,363,True
AT50483,QZ1226,QF1168,2024-07-14,73.95,324,True
AT50484,QZ1228,QF1624,2024-07-23,67.08,221,True
AT50485,QZ1228,QF1351,2024-07-10,62.31,165,True
AT50486,QZ1228,QF1497,2024-06-19,46.97,229,False
AT50487,QZ1228,QF1567,2024-07-10,63.01,272,True
AT50488,QZ1228,QF1085,2024-06-30,77.33,204,True
AT50489,QZ1229,QF1929,2024-06-22,60.21,316,True
AT50490,QZ1229,QF1679,2024-08-28,66.9,348,True
AT50491,QZ1229,QF1148,2024-07-22,76.37,237,True
AT50492,QZ1229,QF1909,2024-06-29,71.86,312,True
AT50493,QZ1229,QF1041,2024-07-10,61.41,260,True
AT50494,QZ1229,QF1558,2024-06-14,78.52,307,True
AT50495,QZ1229,QF1484,2024-06-24,59.83,321,True
AT50496,QZ1229,QF1315,2024-07-06,69.13,329,True
AT50497,QZ1229,QF1482,2024-06-14,53.61,279,True
AT50498,QZ1230,QF1154,2024-07-29,69.65,281,True
AT50499,QZ1230,QF1734,2024-08-15,84.93,257,True
AT50500,QZ1230,QF1716,2024-07-24,30.11,297,False
AT50501,QZ1230,QF1841,2024-07-21,79.63,304,True
AT50502,QZ1230,QF1830,2024-08-30,70.67,197,True
AT50503,QZ1230,QF1416,2024-08-26,87.9,403,True
AT50504,QZ1230,QF1577,2024-08-10,89.37,205,True
AT50505,QZ1231,QF1683,2024-06-30,82.2,343,True
AT50506,QZ1231,QF1647,2024-06-28,69.98,271,True
AT50507,QZ1231,QF1423,2024-06-18,85.6,190,True
AT50508,QZ1232,QF1108,2024-08-23,72.22,264,True
AT50509,QZ1233,QF1428,2024-07-08,76.31,310,True
AT50510,QZ1233,QF1703,2024-08-04,80.62,238,True
AT50511,QZ1234,QF1435,2024-08-16,62.92,308,True
AT50512,QZ1234,QF1137,2024-06-25,77.21,215,True
AT50513,QZ1235,QF1035,2024-07-23,98.68,327,True
AT50514,QZ1235,QF1978,2024-08-21,69.25,261,True
AT50515,QZ1235,QF1693,2024-08-15,72.48,341,True
AT50516,QZ1235,QF1150,2024-08-28,73.58,239,True
AT50517,QZ1235,QF1844,2024-08-05,91.62,271,True
AT50518,QZ1239,QF1802,2024-06-19,73.1,192,True
AT50519,QZ1241,QF1260,2024-05-23,71.15,212,True
AT50520,QZ1242,QF1116,2024-08-31,90.88,356,True
AT50521,QZ1242,QF1755,2024-08-31,69.47,561,True
AT50522,QZ1242,QF1522,2024-08-30,82.87,427,True
AT50523,QZ1242,QF1017,2024-08-30,100.0,330,True
AT50524,QZ1242,QF1638,2024-08-30,75.42,371,True
AT50525,QZ1242,QF1796,2024-08-30,71.58,313,True
AT50526,QZ1245,QF1171,2024-08-12,37.31,299,False
AT50527,QZ1245,QF1576,2024-07-30,49.06,447,False
AT50528,QZ1245,QF1804,2024-08-15,67.43,493,True
AT50529,QZ1245,QF1647,2024-07-20,61.89,416,True
AT50530,QZ1245,QF1270,2024-08-12,77.31,339,True
AT50531,QZ1245,QF1916,2024-07-25,73.5,430,True
AT50532,QZ1245,QF1893,2024-07-30,64.65,283,True
AT50533,QZ1245,QF1522,2024-07-23,78.37,272,True
AT50534,QZ1245,QF1763,2024-08-02,64.78,415,True
AT50535,QZ1245,QF1624,2024-08-21,92.66,375,True
AT50536,QZ1246,QF1898,2024-08-06,78.41,374,True
AT50537,QZ1246,QF1918,2024-08-08,74.74,229,True
AT50538,QZ1246,QF1634,2024-07-31,87.95,325,True
AT50539,QZ1246,QF1310,2024-08-03,50.27,319,True
AT50540,QZ1246,QF1931,2024-08-14,90.93,306,True
AT50541,QZ1246,QF1701,2024-08-11,88.27,219,True
AT50542,QZ1246,QF1418,2024-08-13,84.7,176,True
AT50543,QZ1246,QF1836,2024-08-11,74.88,296,True
AT50544,QZ1246,QF1328,2024-08-27,72.07,244,True
AT50545,QZ1247,QF1152,2024-08-26,79.39,481,True
AT50546,QZ1247,QF1392,2024-08-27,73.68,332,True
AT50547,QZ1247,QF1416,2024-08-25,58.75,478,True
AT50548,QZ1248,QF1888,2024-08-08,80.43,242,True
AT50549,QZ1249,QF1288,2024-06-13,52.8,181,True
AT50550,QZ1249,QF1953,2024-06-11,57.75,201,True
AT50551,QZ1249,QF1988,2024-06-25,83.01,267,True
AT50552,QZ1249,QF1029,2024-07-16,54.47,237,True
AT50553,QZ1250,QF1205,2024-04-27,66.07,282,True
AT50554,QZ1250,QF1255,2024-08-28,77.11,533,True
AT50555,QZ1250,QF1086,2024-07-15,75.21,451,True
AT50556,QZ1250,QF1721,2024-05-10,65.88,389,True
AT50557,QZ1250,QF1694,2024-08-23,73.12,428,True
AT50558,QZ1250,QF1517,2024-08-04,66.99,465,True
AT50559,QZ1250,QF1215,2024-04-26,58.32,535,True
AT50560,QZ1250,QF1448,2024-07-05,65.78,324,True
AT50561,QZ1250,QF1841,2024-04-30,71.79,328,True
AT50562,QZ1250,QF1894,2024-08-24,56.62,368,True
AT50563,QZ1251,QF1295,2024-08-17,80.83,177,True
AT50564,QZ1251,QF1264,2024-08-22,77.36,313,True
AT50565,QZ1251,QF1705,2024-07-09,60.55,247,True
AT50566,QZ1251,QF1048,2024-08-29,82.58,193,True
AT50567,QZ1254,QF1877,2024-08-30,76.52,61,True
AT50568,QZ1255,QF1381,2024-08-18,61.98,182,True
AT50569,QZ1255,QF1778,2024-07-01,74.13,298,True
AT50570,QZ1255,QF1012,2024-08-25,73.52,150,True
AT50571,QZ1255,QF1230,2024-07-03,54.18,290,True
AT50572,QZ1255,QF1010,2024-06-27,87.49,265,True
AT50573,QZ1255,QF1582,2024-08-24,75.65,212,True
AT50574,QZ1257,QF1710,2024-08-24,56.82,151,True
AT50575,QZ1258,QF1403,2024-07-05,95.73,345,True
AT50576,QZ1258,QF1983,2024-07-04,69.95,585,True
AT50577,QZ1258,QF1406,2024-05-14,67.48,351,True
AT50578,QZ1258,QF1009,2024-07-05,91.79,390,True
AT50579,QZ1258,QF1705,2024-08-29,84.09,461,True
AT50580,QZ1258,QF1538,2024-06-13,56.95,470,True
AT50581,QZ1258,QF1182,2024-06-05,44.32,513,False
AT50582,QZ1259,QF1524,2024-07-06,65.74,274,True
AT50583,QZ1259,QF1524,2024-06-24,81.24,224,True
AT50584,QZ1259,QF1570,2024-07-28,67.88,287,True
AT50585,QZ1259,QF1978,2024-08-30,95.09,284,True
AT50586,QZ1260,QF1824,2024-07-13,68.87,67,True
AT50587,QZ1261,QF1413,2024-06-27,62.17,315,True
AT50588,QZ1261,QF1245,2024-07-09,69.14,318,True
AT50589,QZ1262,QF1564,2024-08-04,79.16,185,True
AT50590,QZ1263,QF1735,2024-07-08,60.83,174,True
AT50591,QZ1263,QF1597,2024-08-25,76.87,279,True
AT50592,QZ1265,QF1408,2024-07-02,82.56,71,True
AT50593,QZ1265,QF1899,2024-07-01,62.86,78,True
AT50594,QZ1266,QF1954,2024-07-27,88.17,349,True
AT50595,QZ1266,QF1305,2024-08-20,65.28,230,True
AT50596,QZ1267,QF1185,2024-07-07,87.95,268,True
AT50597,QZ1268,QF1487,2024-06-17,88.06,212,True
AT50598,QZ1268,QF1572,2024-08-14,80.46,249,True
AT50599,QZ1268,QF1187,2024-07-29,83.45,201,True
AT50600,QZ1268,QF1921,2024-06-24,69.38,190,True
AT50601,QZ1268,QF1152,2024-07-09,70.42,248,True
AT50602,QZ1269,QF1588,2024-08-22,74.95,304,True
AT50603,QZ1274,QF1090,2024-08-13,88.73,131,True
AT50604,QZ1276,QF1072,2024-08-14,74.26,174,True
AT50605,QZ1276,QF1361,2024-08-27,59.16,302,True
AT50606,QZ1276,QF1716,2024-07-27,79.83,311,True
AT50607,QZ1276,QF1786,2024-07-29,75.03,247,True
AT50608,QZ1276,QF1264,2024-08-11,60.44,190,True
AT50609,QZ1277,QF1778,2024-08-31,58.2,166,True
AT50610,QZ1277,QF1914,2024-08-31,68.16,207,True
AT50611,QZ1277,QF1468,2024-08-31,62.23,143,True
AT50612,QZ1278,QF1184,2024-08-05,65.06,140,True
AT50613,QZ1279,QF1317,2024-08-25,76.0,256,True
AT50614,QZ1279,QF1103,2024-08-08,71.52,262,True
AT50615,QZ1280,QF1303,2024-07-28,76.26,253,True
AT50616,QZ1280,QF1288,2024-06-16,66.47,370,True
AT50617,QZ1280,QF1150,2024-07-10,99.8,307,True
AT50618,QZ1281,QF1813,2024-08-15,46.75,289,False
AT50619,QZ1281,QF1900,2024-07-30,83.15,229,True
AT50620,QZ1281,QF1068,2024-08-14,48.84,312,False
AT50621,QZ1281,QF1702,2024-07-26,100.0,287,True
AT50622,QZ1281,QF1913,2024-08-25,73.76,376,True
AT50623,QZ1284,QF1465,2024-07-06,75.51,271,True
AT50624,QZ1285,QF1319,2024-08-09,59.83,151,True
AT50625,QZ1285,QF1720,2024-08-19,44.02,185,False
AT50626,QZ1285,QF1587,2024-08-14,69.58,299,True
AT50627,QZ1285,QF1080,2024-08-19,65.62,181,True
AT50628,QZ1286,QF1981,2024-07-28,66.08,367,True
AT50629,QZ1286,QF1634,2024-08-17,82.2,439,True
AT50630,QZ1286,QF1235,2024-08-19,64.37,469,True
AT50631,QZ1286,QF1927,2024-08-28,71.23,401,True
AT50632,QZ1287,QF1767,2024-08-18,81.2,184,True
AT50633,QZ1290,QF1034,2024-08-31,79.61,207,True
AT50634,QZ1292,QF1068,2024-08-30,83.04,280,True
AT50635,QZ1294,QF1638,2024-08-09,100.0,194,True
AT50636,QZ1294,QF1084,2024-08-10,59.06,133,True
AT50637,QZ1294,QF1031,2024-07-22,70.72,198,True
AT50638,QZ1294,QF1193,2024-07-02,59.83,215,True
AT50639,QZ1297,QF1271,2024-08-04,46.47,196,False
AT50640,QZ1299,QF1798,2024-06-06,75.58,451,True
AT50641,QZ1299,QF1981,2024-07-11,80.03,428,True
AT50642,QZ1299,QF1240,2024-07-23,99.83,450,True
AT50643,QZ1300,QF1523,2024-07-10,86.07,171,True
AT50644,QZ1301,QF1189,2024-08-27,100.0,198,True
AT50645,QZ1301,QF1509,2024-07-26,84.1,225,True
AT50646,QZ1303,QF1987,2024-07-04,76.67,449,True
AT50647,QZ1303,QF1366,2024-07-14,92.85,562,True
AT50648,QZ1303,QF1302,2024-08-17,76.2,499,True
AT50649,QZ1307,QF1432,2024-05-24,60.68,209,True
AT50650,QZ1308,QF1185,2024-08-11,75.53,142,True
AT50651,QZ1309,QF1262,2024-07-19,54.8,291,True
AT50652,QZ1309,QF1798,2024-07-27,37.62,206,False
AT50653,QZ1312,QF1425,2024-08-19,87.01,258,True
AT50654,QZ1312,QF1566,2024-08-25,69.23,202,True
AT50655,QZ1312,QF1086,2024-08-10,88.4,172,True
AT50656,QZ1312,QF1313,2024-08-14,91.53,179,True
AT50657,QZ1312,QF1872,2024-08-28,80.48,139,True
AT50658,QZ1313,QF1320,2024-06-02,78.18,427,True
AT50659,QZ1313,QF1193,2024-07-07,82.03,300,True
AT50660,QZ1313,QF1080,2024-08-24,86.75,374,True
AT50661,QZ1313,QF1242,2024-06-11,61.72,434,True
AT50662,QZ1313,QF1305,2024-06-02,79.19,351,True
AT50663,QZ1313,QF1828,2024-08-07,61.91,258,True
AT50664,QZ1313,QF1274,2024-08-22,72.08,411,True
AT50665,QZ1313,QF1095,2024-07-18,68.27,397,True
AT50666,QZ1313,QF1644,2024-07-20,85.78,374,True
AT50667,QZ1313,QF1762,2024-06-01,70.84,232,True
AT50668,QZ1313,QF1866,2024-06-14,74.21,338,True
AT50669,QZ1313,QF1729,2024-07-29,62.08,326,True
AT50670,QZ1313,QF1906,2024-06-02,74.32,381,True
AT50671,QZ1313,QF1664,2024-06-01,51.43,420,True
AT50672,QZ1314,QF1230,2024-08-20,52.25,312,True
AT50673,QZ1315,QF1289,2024-06-07,89.07,159,True
AT50674,QZ1315,QF1912,2024-08-30,86.2,155,True
AT50675,QZ1315,QF1694,2024-05-29,83.95,212,True
AT50676,QZ1315,QF1713,2024-07-31,86.29,258,True
AT50677,QZ1317,QF1901,2024-08-05,82.62,284,True
AT50678,QZ1317,QF1996,2024-08-18,58.8,268,True
AT50679,QZ1317,QF1494,2024-08-29,100.0,224,True
AT50680,QZ1319,QF1081,2024-06-17,80.76,171,True
AT50681,QZ1319,QF1597,2024-06-25,80.16,270,True
AT50682,QZ1319,QF1992,2024-06-17,73.5,257,True
AT50683,QZ1320,QF1413,2024-08-21,63.5,351,True
AT50684,QZ1320,QF1685,2024-08-23,71.96,224,True
AT50685,QZ1320,QF1531,2024-08-08,94.78,338,True
AT50686,QZ1320,QF1165,2024-08-30,57.4,303,True
AT50687,QZ1323,QF1729,2024-07-04,73.18,181,True
AT50688,QZ1323,QF1093,2024-05-23,59.1,147,True
AT50689,QZ1325,QF1885,2024-08-03,61.52,331,True
AT50690,QZ1326,QF1076,2024-08-13,61.35,135,True
AT50691,QZ1327,QF1620,2024-07-27,78.66,254,True
AT50692,QZ1330,QF1765,2024-08-12,67.92,459,True
AT50693,QZ1330,QF1080,2024-06-15,47.62,503,False
AT50694,QZ1330,QF1843,2024-07-18,82.0,319,True
AT50695,QZ1330,QF1941,2024-06-04,71.89,517,True
AT50696,QZ1330,QF1201,2024-08-25,57.97,351,True
AT50697,QZ1330,QF1763,2024-05-24,71.68,452,True
AT50698,QZ1330,QF1175,2024-06-14,74.92,542,True
AT50699,QZ1330,QF1065,2024-08-03,33.69,466,False
AT50700,QZ1330,QF1001,2024-07-11,81.08,276,True
AT50701,QZ1330,QF1810,2024-06-01,88.47,311,True
AT50702,QZ1330,QF1580,2024-06-05,47.5,409,False
AT50703,QZ1330,QF1575,2024-08-14,53.73,519,True
AT50704,QZ1330,QF1866,2024-05-28,60.1,441,True
AT50705,QZ1330,QF1372,2024-06-14,73.42,529,True
AT50706,QZ1330,QF1836,2024-07-10,77.35,427,True
AT50707,QZ1330,QF1860,2024-06-14,83.64,386,True
AT50708,QZ1330,QF1893,2024-07-08,76.18,390,True
AT50709,QZ1330,QF1372,2024-05-18,61.55,438,True
AT50710,QZ1331,QF1408,2024-08-28,73.51,87,True
AT50711,QZ1333,QF1558,2024-05-29,73.35,212,True
AT50712,QZ1333,QF1702,2024-07-27,84.59,217,True
AT50713,QZ1333,QF1046,2024-06-09,53.74,379,True
AT50714,QZ1334,QF1778,2024-08-27,94.06,265,True
AT50715,QZ1334,QF1364,2024-08-28,72.27,226,True
AT50716,QZ1334,QF1747,2024-08-30,57.87,165,True
AT50717,QZ1334,QF1354,2024-08-26,61.04,150,True
AT50718,QZ1334,QF1110,2024-08-26,76.04,304,True
AT50719,QZ1337,QF1215,2024-08-27,52.31,332,True
AT50720,QZ1337,QF1461,2024-08-25,56.21,292,True
AT50721,QZ1338,QF1950,2024-08-16,72.76,261,True
AT50722,QZ1339,QF1084,2024-08-25,79.72,139,True
AT50723,QZ1339,QF1817,2024-08-25,67.19,284,True
AT50724,QZ1339,QF1494,2024-08-24,83.12,244,True
AT50725,QZ1339,QF1799,2024-08-25,65.52,149,True
AT50726,QZ1343,QF1734,2024-07-11,67.17,234,True
AT50727,QZ1343,QF1609,2024-07-08,69.35,283,True
AT50728,QZ1343,QF1727,2024-08-21,82.0,485,True
AT50729,QZ1343,QF1465,2024-06-27,79.82,437,True
AT50730,QZ1344,QF1993,2024-07-20,85.4,174,True
AT50731,QZ1344,QF1232,2024-08-06,68.5,199,True
AT50732,QZ1346,QF1524,2024-08-27,42.84,386,False
AT50733,QZ1346,QF1597,2024-08-19,51.7,333,True
AT50734,QZ1346,QF1957,2024-08-06,46.3,243,False
AT50735,QZ1346,QF1402,2024-08-29,80.04,420,True
AT50736,QZ1346,QF1557,2024-07-28,78.04,288,True
AT50737,QZ1347,QF1135,2024-08-29,84.88,391,True
AT50738,QZ1351,QF1610,2024-07-11,81.77,142,True
AT50739,QZ1351,QF1779,2024-08-08,82.46,106,True
AT50740,QZ1351,QF1909,2024-07-26,76.31,138,True
AT50741,QZ1351,QF1793,2024-08-02,66.42,101,True
AT50742,QZ1351,QF1548,2024-08-15,83.59,161,True
AT50743,QZ1353,QF1181,2024-05-20,77.9,102,True
AT50744,QZ1353,QF1257,2024-05-21,70.18,177,True
AT50745,QZ1353,QF1100,2024-08-28,57.39,110,True
AT50746,QZ1353,QF1291,2024-05-22,60.89,205,True
AT50747,QZ1353,QF1699,2024-05-08,69.52,205,True
AT50748,QZ1354,QF1707,2024-08-24,70.21,219,True
AT50749,QZ1356,QF1676,2024-07-08,85.38,494,True
AT50750,QZ1356,QF1104,2024-06-29,78.19,360,True
AT50751,QZ1356,QF1413,2024-06-23,85.45,260,True
AT50752,QZ1356,QF1574,2024-08-02,70.93,367,True
AT50753,QZ1356,QF1967,2024-08-07,95.67,522,True
AT50754,QZ1357,QF1294,2024-06-18,68.89,277,True
AT50755,QZ1357,QF1083,2024-07-02,65.65,406,True
AT50756,QZ1360,QF1320,2024-07-08,94.92,313,True
AT50757,QZ1360,QF1055,2024-08-15,81.44,213,True
AT50758,QZ1360,QF1473,2024-08-01,78.1,239,True
AT50759,QZ1360,QF1836,2024-07-10,36.78,184,False
AT50760,QZ1360,QF1933,2024-08-27,63.23,371,True
AT50761,QZ1360,QF1692,2024-07-30,48.08,316,False
AT50762,QZ1360,QF1559,2024-07-26,57.01,249,True
AT50763,QZ1361,QF1360,2024-08-09,52.24,478,True
AT50764,QZ1361,QF1317,2024-07-20,65.42,327,True
AT50765,QZ1361,QF1076,2024-08-06,84.48,387,True
AT50766,QZ1361,QF1310,2024-08-04,90.64,451,True
AT50767,QZ1361,QF1122,2024-07-23,86.67,274,True
AT50768,QZ1361,QF1812,2024-07-29,75.11,253,True
AT50769,QZ1361,QF1496,2024-07-15,100.0,477,True
AT50770,QZ1361,QF1479,2024-07-13,58.61,324,True
AT50771,QZ1361,QF1880,2024-08-13,82.27,483,True
AT50772,QZ1361,QF1158,2024-08-04,61.78,290,True
AT50773,QZ1361,QF1610,2024-08-04,61.04,440,True
AT50774,QZ1361,QF1575,2024-08-08,69.32,455,True
AT50775,QZ1361,QF1675,2024-08-21,65.77,351,True
AT50776,QZ1361,QF1602,2024-07-24,69.96,396,True
AT50777,QZ1361,QF1339,2024-08-19,59.78,308,True
AT50778,QZ1362,QF1163,2024-05-04,75.49,256,True
AT50779,QZ1362,QF1767,2024-06-09,81.03,172,True
AT50780,QZ1362,QF1407,2024-06-21,80.56,243,True
AT50781,QZ1365,QF1898,2024-08-01,72.29,246,True
AT50782,QZ1365,QF1843,2024-06-12,69.96,449,True
AT50783,QZ1365,QF1664,2024-05-25,55.36,259,True
AT50784,QZ1365,QF1649,2024-08-26,61.41,344,True
AT50785,QZ1365,QF1451,2024-05-16,72.07,452,True
AT50786,QZ1365,QF1698,2024-06-12,94.77,477,True
AT50787,QZ1365,QF1390,2024-05-16,53.46,226,True
AT50788,QZ1365,QF1967,2024-05-19,100.0,303,True
AT50789,QZ1365,QF1484,2024-07-03,65.94,261,True
AT50790,QZ1365,QF1538,2024-08-19,62.42,381,True
AT50791,QZ1366,QF1705,2024-08-15,72.61,187,True
AT50792,QZ1366,QF1958,2024-08-16,68.61,232,True
AT50793,QZ1367,QF1357,2024-04-25,62.82,251,True
AT50794,QZ1367,QF1141,2024-07-18,48.45,337,False
AT50795,QZ1367,QF1171,2024-05-08,58.32,182,True
AT50796,QZ1367,QF1791,2024-04-22,67.49,203,True
AT50797,QZ1367,QF1009,2024-04-20,71.45,354,True
AT50798,QZ1367,QF1387,2024-07-08,74.25,340,True
AT50799,QZ1368,QF1885,2024-06-26,76.81,352,True
AT50800,QZ1368,QF1176,2024-07-31,86.28,490,True
AT50801,QZ1370,QF1759,2024-08-16,72.7,146,True
AT50802,QZ1370,QF1662,2024-08-25,58.01,174,True
AT50803,QZ1372,QF1036,2024-08-05,85.74,136,True
AT50804,QZ1372,QF1624,2024-08-27,93.96,114,True
AT50805,QZ1374,QF1473,2024-08-20,83.08,134,True
AT50806,QZ1375,QF1418,2024-08-15,71.63,223,True
AT50807,QZ1375,QF1417,2024-08-20,68.67,370,True
AT50808,QZ1376,QF1817,2024-06-25,59.38,520,True
AT50809,QZ1376,QF1738,2024-05-25,81.55,327,True
AT50810,QZ1377,QF1110,2024-06-20,64.15,393,True
AT50811,QZ1377,QF1599,2024-08-12,77.0,284,True
AT50812,QZ1377,QF1126,2024-06-04,84.76,446,True
AT50813,QZ1378,QF1554,2024-08-30,76.37,290,True
AT50814,QZ1380,QF1828,2024-08-01,72.6,467,True
AT50815,QZ1381,QF1031,2024-07-20,60.12,413,True
AT50816,QZ1386,QF1254,2024-08-29,80.98,403,True
AT50817,QZ1386,QF1702,2024-08-29,67.14,434,True
AT50818,QZ1386,QF1011,2024-08-31,73.9,339,True
AT50819,QZ1386,QF1249,2024-08-30,80.08,265,True
AT50820,QZ1386,QF1007,2024-08-29,63.83,350,True
AT50821,QZ1386,QF1749,2024-08-29,78.43,270,True
AT50822,QZ1387,QF1312,2024-07-30,63.91,357,True
AT50823,QZ1387,QF1647,2024-07-28,85.69,395,True
AT50824,QZ1389,QF1145,2024-06-23,72.6,411,True
AT50825,QZ1389,QF1407,2024-08-18,71.81,432,True
AT50826,QZ1391,QF1093,2024-08-22,72.77,230,True
AT50827,QZ1392,QF1562,2024-08-19,66.0,429,True
AT50828,QZ1392,QF1126,2024-08-24,60.24,372,True
AT50829,QZ1393,QF1168,2024-08-18,89.2,332,True
AT50830,QZ1393,QF1917,2024-08-20,64.65,266,True
AT50831,QZ1393,QF1365,2024-08-25,60.33,355,True
AT50832,QZ1393,QF1432,2024-08-12,56.58,484,True
AT50833,QZ1395,QF1325,2024-07-14,66.21,520,True
AT50834,QZ1395,QF1618,2024-07-18,72.88,382,True
AT50835,QZ1396,QF1271,2024-08-29,78.03,253,True
AT50836,QZ1396,QF1684,2024-08-22,68.67,223,True
AT50837,QZ1397,QF1172,2024-08-05,82.84,316,True
AT50838,QZ1397,QF1459,2024-08-17,65.78,327,True
AT50839,QZ1397,QF1729,2024-08-29,79.6,217,True
AT50840,QZ1399,QF1137,2024-08-09,68.9,150,True
AT50841,QZ1400,QF1909,2024-08-26,64.94,270,True
AT50842,QZ1401,QF1582,2024-07-19,39.13,158,False
AT50843,QZ1402,QF1140,2024-07-19,47.88,175,False
AT50844,QZ1403,QF1143,2024-08-27,77.58,83,True
AT50845,QZ1404,QF1135,2024-04-30,54.73,382,True
AT50846,QZ1404,QF1913,2024-04-29,43.34,448,False
AT50847,QZ1404,QF1954,2024-07-04,47.2,322,False
AT50848,QZ1404,QF1770,2024-06-07,57.78,442,True
AT50849,QZ1405,QF1066,2024-08-01,61.41,176,True
AT50850,QZ1406,QF1889,2024-08-28,68.43,386,True
AT50851,QZ1407,QF1746,2024-07-08,78.89,186,True
AT50852,QZ1407,QF1557,2024-08-19,75.87,157,True
AT50853,QZ1407,QF1945,2024-08-31,71.07,280,True
AT50854,QZ1408,QF1948,2024-08-03,60.51,443,True
AT50855,QZ1408,QF1445,2024-07-30,87.49,262,True
AT50856,QZ1408,QF1825,2024-08-23,60.84,275,True
AT50857,QZ1408,QF1700,2024-07-29,69.32,373,True
AT50858,QZ1411,QF1258,2024-08-10,86.67,370,True
AT50859,QZ1414,QF1919,2024-07-04,72.93,163,True
AT50860,QZ1414,QF1496,2024-07-17,68.64,156,True
AT50861,QZ1415,QF1381,2024-08-26,62.97,318,True
AT50862,QZ1415,QF1679,2024-08-27,59.45,271,True
AT50863,QZ1415,QF1860,2024-08-28,55.34,414,True
AT50864,QZ1415,QF1040,2024-08-29,57.76,318,True
AT50865,QZ1416,QF1983,2024-08-22,64.85,384,True
AT50866,QZ1416,QF1515,2024-07-06,62.93,456,True
AT50867,QZ1416,QF1269,2024-08-18,54.23,738,True
AT50868,QZ1416,QF1313,2024-07-02,68.21,484,True
AT50869,QZ1416,QF1712,2024-08-25,68.62,717,True
AT50870,QZ1416,QF1136,2024-07-05,71.59,755,True
AT50871,QZ1416,QF1710,2024-08-12,79.46,608,True
AT50872,QZ1416,QF1228,2024-07-14,73.22,654,True
AT50873,QZ1416,QF1663,2024-08-02,84.33,381,True
AT50874,QZ1416,QF1353,2024-07-31,70.32,615,True
AT50875,QZ1416,QF1911,2024-07-08,70.94,471,True
AT50876,QZ1416,QF1006,2024-08-10,55.29,576,True
AT50877,QZ1416,QF1244,2024-08-27,81.07,454,True
AT50878,QZ1417,QF1973,2024-08-12,93.93,202,True
AT50879,QZ1417,QF1392,2024-08-25,92.26,269,True
AT50880,QZ1418,QF1201,2024-07-12,62.43,209,True
AT50881,QZ1418,QF1789,2024-08-13,52.85,234,True
AT50882,QZ1423,QF1779,2024-06-26,53.07,331,True
AT50883,QZ1423,QF1075,2024-07-19,63.83,355,True
AT50884,QZ1426,QF1259,2024-07-06,56.2,312,True
AT50885,QZ1426,QF1487,2024-07-26,36.96,194,False
AT50886,QZ1427,QF1771,2024-08-31,78.03,335,True
AT50887,QZ1427,QF1027,2024-08-29,94.54,211,True
AT50888,QZ1427,QF1745,2024-08-29,60.8,326,True
AT50889,QZ1427,QF1542,2024-08-29,72.6,323,True
AT50890,QZ1427,QF1221,2024-08-30,59.25,218,True
AT50891,QZ1428,QF1888,2024-05-30,57.8,190,True
AT50892,QZ1429,QF1779,2024-08-06,83.15,372,True
AT50893,QZ1429,QF1332,2024-07-28,64.28,251,True
AT50894,QZ1429,QF1967,2024-08-08,86.32,374,True
AT50895,QZ1429,QF1644,2024-08-31,76.38,366,True
AT50896,QZ1429,QF1610,2024-07-26,50.27,417,True
AT50897,QZ1430,QF1729,2024-06-12,89.94,300,True
AT50898,QZ1431,QF1987,2024-08-15,77.31,500,True
