quiz_id,creator_id,creation_date,topic,quiz_type,num_questions,avg_difficulty,dominant_bloom_level,popularity_score
QZ2345,QF1507,18-07-2024,Language,Open,6,3.13,Understand,1.65
QZ2346,QF1507,19-08-2024,Chemistry,MCQ,6,3.04,Remember,0.97
QZ2347,QF1508,17-08-2024,Computer Science,MCQ,9,3.19,Evaluate,0.57
QZ2348,QF1508,30-08-2024,Business Studies,Open,9,3.4,Evaluate,0.28
QZ2349,QF1512,13-08-2024,History,Open,13,3.1,Remember,5.84
QZ2350,QF1512,27-07-2024,Programming,MCQ,9,2.8,Remember,0.49
QZ2351,QF1514,30-08-2024,Language,Mixed,7,3.68,Understand,1.18
QZ2352,QF1514,30-07-2024,Computer Science,MCQ,8,3.8,Understand,0.1
QZ2353,QF1515,28-08-2024,General Knowledge,MCQ,13,2.07,Remember,1.65
QZ2354,QF1517,21-08-2024,Chemistry,Open,9,3.36,Understand,6.95
QZ2355,QF1517,23-08-2024,Computer Science,Mixed,6,3.15,Analyze,1.46
QZ2356,QF1517,07-08-2024,Programming,Mixed,2,4.52,Evaluate,5.18
QZ2357,QF1517,15-08-2024,Physics,MCQ,9,3.14,Remember,0.39
QZ2358,QF1517,09-08-2024,Business Studies,Mixed,9,2.4,Remember,1.73
QZ2359,QF1518,12-07-2024,General Knowledge,Open,8,3.29,Analyze,1.52
QZ2360,QF1519,03-08-2024,Computer Science,MCQ,10,3.21,Remember,0.78
QZ2361,QF1521,15-07-2024,English,Mixed,13,2.68,Understand,0.1
QZ2362,QF1521,10-08-2024,Mathematics,MCQ,6,2.86,Understand,4.57
QZ2363,QF1521,31-07-2024,History,MCQ,11,3.47,Apply,1.88
QZ2364,QF1521,29-08-2024,Biology,Mixed,8,3.21,Remember,2.19
QZ2365,QF1521,18-08-2024,Business Studies,Open,7,2.3,Remember,1.66
QZ2366,QF1521,27-07-2024,Business Studies,Mixed,6,2.54,Understand,2.61
QZ2367,QF1522,30-08-2024,Biology,Open,10,2.93,Remember,0.61
QZ2368,QF1523,29-07-2024,History,Mixed,6,2.49,Understand,2.73
QZ2369,QF1523,30-07-2024,Physics,Open,5,3.06,Remember,2.83
QZ2370,QF1523,23-08-2024,Programming,MCQ,7,4.04,Evaluate,2.33
QZ2371,QF1523,26-08-2024,History,Mixed,11,3.54,Evaluate,4.51
QZ2372,QF1523,28-08-2024,Language,MCQ,4,3.91,Analyze,2.4
QZ2373,QF1523,27-07-2024,Programming,Mixed,9,2.92,Remember,3.16
QZ2374,QF1523,13-08-2024,History,MCQ,5,3.2,Evaluate,3.74
QZ2375,QF1523,25-08-2024,Mathematics,MCQ,10,3.08,Remember,2.05
QZ2376,QF1523,03-08-2024,Computer Science,MCQ,7,2.55,Remember,3.55
QZ2377,QF1523,13-08-2024,English,Mixed,5,2.59,Remember,3.62
QZ2378,QF1523,20-08-2024,Biology,Mixed,7,2.54,Understand,1.04
QZ2379,QF1523,17-08-2024,Physics,MCQ,10,3.02,Remember,6.86
QZ2380,QF1523,18-07-2024,Business Studies,MCQ,5,2.13,Remember,7.1
QZ2381,QF1523,14-08-2024,Physics,Open,17,2.88,Understand,1.57
QZ2382,QF1523,24-08-2024,Programming,MCQ,13,2.45,Remember,0.45
QZ2383,QF1523,11-08-2024,Biology,MCQ,7,2.65,Understand,0.46
QZ2384,QF1523,14-08-2024,Programming,MCQ,7,3.85,Remember,9.18
QZ2385,QF1525,11-08-2024,Programming,Mixed,13,2.53,Understand,2.41
QZ2386,QF1527,11-08-2024,General Knowledge,MCQ,9,2.3,Remember,4.47
QZ2387,QF1527,04-08-2024,Mathematics,Mixed,8,3.37,Evaluate,0.16
QZ2388,QF1528,09-08-2024,Mathematics,Open,16,3.29,Remember,0.12
QZ2389,QF1530,13-07-2024,History,MCQ,7,2.36,Understand,0.78
QZ2390,QF1530,24-08-2024,Biology,MCQ,7,2.88,Analyze,2.33
QZ2391,QF1531,31-08-2024,Chemistry,MCQ,5,2.9,Understand,2.79
QZ2392,QF1531,19-08-2024,General Knowledge,Mixed,9,2.49,Remember,0.54
QZ2393,QF1531,19-08-2024,Biology,Mixed,13,2.96,Understand,0.22
QZ2394,QF1531,21-08-2024,Physics,Mixed,10,3.49,Understand,3.94
QZ2395,QF1532,18-07-2024,Language,MCQ,9,3.49,Understand,1.73
QZ2396,QF1532,23-07-2024,Biology,Mixed,9,3.06,Understand,0.23
QZ2397,QF1534,23-08-2024,General Knowledge,MCQ,6,3.02,Understand,1.79
QZ2398,QF1534,11-08-2024,Biology,MCQ,9,3.06,Understand,0.41
QZ2399,QF1534,27-08-2024,Biology,MCQ,9,3.2,Apply,1.4
QZ2400,QF1534,20-08-2024,History,MCQ,5,2.57,Remember,0.54
QZ2401,QF1534,23-08-2024,Chemistry,MCQ,7,3.11,Understand,2.91
QZ2402,QF1534,04-08-2024,General Knowledge,MCQ,6,2.92,Remember,0.3
QZ2403,QF1534,23-08-2024,Mathematics,MCQ,12,2.04,Remember,0.16
QZ2404,QF1534,25-08-2024,English,Mixed,12,2.44,Understand,0.3
QZ2405,QF1534,30-08-2024,Chemistry,Mixed,8,3.81,Apply,2.09
QZ2406,QF1534,07-08-2024,Chemistry,Mixed,7,2.36,Remember,4.55
QZ2407,QF1534,26-07-2024,Language,MCQ,11,2.83,Apply,0.18
QZ2408,QF1534,20-07-2024,English,MCQ,7,2.93,Understand,3.11
QZ2409,QF1534,27-07-2024,Chemistry,MCQ,7,2.69,Apply,2.63
QZ2410,QF1535,16-07-2024,Physics,MCQ,7,2.63,Understand,2.44
QZ2411,QF1536,28-07-2024,Programming,Open,4,3.1,Remember,0.17
QZ2412,QF1537,15-07-2024,Mathematics,MCQ,9,3.11,Remember,1.85
QZ2413,QF1537,18-08-2024,Chemistry,MCQ,4,3.18,Evaluate,5.99
QZ2414,QF1537,29-08-2024,Mathematics,Open,2,2.38,Understand,0.1
QZ2415,QF1537,21-07-2024,History,MCQ,12,3.4,Remember,11.45
QZ2416,QF1537,18-08-2024,Biology,MCQ,7,2.89,Evaluate,0.81
QZ2417,QF1539,17-07-2024,General Knowledge,MCQ,13,3.22,Understand,3.28
QZ2418,QF1539,11-08-2024,History,Mixed,5,3.15,Understand,4.13
QZ2419,QF1539,01-08-2024,Mathematics,Mixed,9,3.39,Remember,3.13
QZ2420,QF1539,24-08-2024,Chemistry,MCQ,6,2.45,Understand,3.68
QZ2421,QF1540,19-07-2024,English,MCQ,4,2.33,Understand,0.82
QZ2422,QF1541,12-08-2024,Mathematics,MCQ,9,2.95,Understand,0.28
QZ2423,QF1545,31-08-2024,Chemistry,MCQ,6,2.89,Understand,1.03
QZ2424,QF1547,26-07-2024,Computer Science,Mixed,6,3.37,Understand,0.75
QZ2425,QF1549,17-08-2024,Language,Open,4,2.15,Remember,0.1
QZ2426,QF1550,09-08-2024,Physics,MCQ,3,2.87,Understand,1.43
QZ2427,QF1550,28-07-2024,Physics,MCQ,13,2.89,Understand,1.66
QZ2428,QF1551,17-08-2024,Business Studies,MCQ,9,2.96,Understand,6.01
QZ2429,QF1551,11-08-2024,Business Studies,MCQ,10,3.24,Evaluate,2.58
QZ2430,QF1552,29-08-2024,History,Mixed,7,2.74,Remember,1.39
QZ2431,QF1552,20-07-2024,Language,Mixed,8,2.87,Remember,2.08
QZ2432,QF1552,30-08-2024,General Knowledge,MCQ,4,2.66,Understand,4.69
QZ2433,QF1553,16-08-2024,Physics,Open,6,2.9,Remember,2.25
QZ2434,QF1554,20-08-2024,Business Studies,Open,10,2.35,Apply,2.93
QZ2435,QF1554,28-08-2024,Language,MCQ,4,3.37,Analyze,0.1
QZ2436,QF1556,23-07-2024,Biology,Mixed,6,3.54,Remember,0.19
QZ2437,QF1558,29-08-2024,General Knowledge,Open,8,3.15,Apply,0.41
QZ2438,QF1558,30-08-2024,Mathematics,MCQ,5,2.57,Understand,0.42
QZ2439,QF1558,26-08-2024,Programming,MCQ,7,3.23,Understand,0.15
QZ2440,QF1560,18-07-2024,Language,MCQ,3,2.56,Understand,1.41
QZ2441,QF1560,09-08-2024,English,MCQ,13,3.02,Evaluate,1.35
QZ2442,QF1560,04-08-2024,Business Studies,Mixed,9,2.52,Remember,1.76
QZ2443,QF1560,07-08-2024,Programming,MCQ,9,2.91,Remember,5.35
QZ2444,QF1560,03-08-2024,Mathematics,MCQ,12,2.83,Understand,0.1
QZ2445,QF1560,08-08-2024,Mathematics,Mixed,9,3.03,Apply,6.4
QZ2446,QF1560,23-08-2024,Business Studies,MCQ,11,3.54,Remember,0.97
QZ2447,QF1561,12-08-2024,Computer Science,Mixed,13,3.6,Analyze,1.6
QZ2448,QF1562,02-08-2024,Computer Science,MCQ,4,2.04,Remember,1.12
QZ2449,QF1562,04-08-2024,Programming,MCQ,6,2.7,Understand,1.77
QZ2450,QF1562,22-08-2024,Physics,MCQ,7,3.67,Evaluate,6.53
QZ2451,QF1562,02-08-2024,Business Studies,Open,8,3.38,Understand,0.15
QZ2452,QF1562,03-08-2024,Business Studies,MCQ,11,2.16,Remember,1.19
QZ2453,QF1562,03-08-2024,Physics,MCQ,6,3.29,Remember,2.84
QZ2454,QF1563,22-08-2024,Physics,MCQ,9,2.88,Understand,4.3
QZ2455,QF1564,07-08-2024,History,MCQ,7,3.47,Understand,0.3
QZ2456,QF1565,17-07-2024,General Knowledge,Mixed,15,2.84,Remember,2.03
QZ2457,QF1566,19-08-2024,Chemistry,Mixed,9,2.88,Remember,4.13
QZ2458,QF1566,31-08-2024,Physics,MCQ,7,2.98,Analyze,0.67
QZ2459,QF1566,29-08-2024,Chemistry,Mixed,5,2.3,Understand,2.71
QZ2460,QF1566,08-08-2024,English,MCQ,6,2.88,Understand,3.6
QZ2461,QF1567,22-08-2024,General Knowledge,Open,9,3.35,Apply,4.65
QZ2462,QF1567,31-08-2024,Programming,MCQ,7,3.6,Understand,3.46
QZ2463,QF1568,28-08-2024,General Knowledge,MCQ,8,3.32,Understand,0.7
QZ2464,QF1568,29-08-2024,Language,Mixed,9,2.36,Remember,1.15
QZ2465,QF1568,26-08-2024,History,MCQ,9,2.81,Remember,2.65
QZ2466,QF1570,24-07-2024,Computer Science,Mixed,8,3.33,Understand,3.89
QZ2467,QF1570,21-07-2024,General Knowledge,MCQ,10,2.55,Understand,1.19
QZ2468,QF1571,30-08-2024,Language,MCQ,1,2.84,Apply,3.74
QZ2469,QF1571,02-08-2024,English,Mixed,11,2.54,Remember,4.85
QZ2470,QF1571,10-08-2024,Business Studies,MCQ,13,3.15,Remember,1.67
QZ2471,QF1571,03-08-2024,Language,MCQ,12,3.13,Apply,2.2
QZ2472,QF1571,05-08-2024,General Knowledge,Mixed,10,2.79,Evaluate,0.4
QZ2473,QF1571,26-08-2024,Computer Science,MCQ,7,3.25,Understand,1.23
QZ2474,QF1574,06-08-2024,Physics,MCQ,8,2.57,Remember,0.84
QZ2475,QF1575,09-08-2024,Physics,Mixed,10,2.83,Understand,1.31
QZ2476,QF1575,16-08-2024,Programming,Mixed,3,1.83,Understand,3.74
QZ2477,QF1575,12-08-2024,Programming,MCQ,10,3.18,Remember,10.76
QZ2478,QF1575,25-07-2024,Language,Mixed,5,2.88,Apply,0.14
QZ2479,QF1575,11-08-2024,Biology,MCQ,8,3.1,Remember,2.18
QZ2480,QF1575,22-07-2024,Computer Science,Open,10,2.88,Apply,7.89
QZ2481,QF1575,02-08-2024,Business Studies,MCQ,7,3.23,Analyze,1.23
QZ2482,QF1575,04-08-2024,Biology,MCQ,14,2.78,Analyze,1.81
QZ2483,QF1575,19-08-2024,Computer Science,MCQ,8,3.17,Understand,1.66
QZ2484,QF1575,20-08-2024,History,MCQ,7,2.28,Remember,6.35
QZ2485,QF1578,25-08-2024,Business Studies,MCQ,7,2.6,Understand,2.59
QZ2486,QF1578,20-08-2024,Computer Science,Open,7,2.88,Apply,0.63
QZ2487,QF1578,19-08-2024,Computer Science,Mixed,11,2.86,Remember,0.26
QZ2488,QF1578,20-08-2024,Physics,MCQ,6,3.45,Remember,0.44
QZ2489,QF1578,21-08-2024,History,MCQ,7,2.38,Apply,0.1
QZ2490,QF1578,20-08-2024,Computer Science,Mixed,2,3.84,Evaluate,0.13
QZ2491,QF1579,20-07-2024,History,MCQ,8,2.19,Remember,4.53
QZ2492,QF1579,19-08-2024,Programming,Mixed,7,2.62,Understand,0.96
QZ2493,QF1579,21-08-2024,English,Open,8,2.75,Apply,0.5
QZ2494,QF1579,12-08-2024,History,Mixed,11,2.4,Remember,0.95
QZ2495,QF1580,20-08-2024,Chemistry,MCQ,5,2.6,Understand,1.89
QZ2496,QF1580,12-08-2024,Programming,Mixed,8,3.33,Analyze,1.45
QZ2497,QF1580,05-08-2024,Business Studies,Open,7,3.37,Apply,0.41
QZ2498,QF1587,18-08-2024,Physics,MCQ,8,2.79,Understand,5.02
QZ2499,QF1587,12-08-2024,Physics,Mixed,6,3.8,Analyze,5.69
QZ2500,QF1587,24-08-2024,Physics,MCQ,10,3.46,Apply,9
QZ2501,QF1587,28-08-2024,Physics,Mixed,12,3.07,Understand,3.55
QZ2502,QF1587,30-07-2024,Computer Science,MCQ,6,3.02,Remember,4.52
QZ2503,QF1587,17-08-2024,Physics,MCQ,8,2.39,Remember,2.67
QZ2504,QF1587,23-08-2024,History,MCQ,6,3.18,Understand,1.46
QZ2505,QF1587,29-08-2024,Chemistry,Open,7,3.56,Apply,0.66
QZ2506,QF1587,01-08-2024,Language,MCQ,11,2.49,Remember,2.62
QZ2507,QF1587,25-08-2024,Mathematics,MCQ,7,3.53,Analyze,0.91
QZ2508,QF1587,21-08-2024,General Knowledge,Mixed,7,2.98,Understand,4.37
QZ2509,QF1587,29-08-2024,Language,MCQ,8,3.01,Remember,3.52
QZ2510,QF1587,06-08-2024,Language,MCQ,11,2.65,Remember,0.23
QZ2511,QF1588,30-08-2024,History,MCQ,11,3.45,Remember,0.93
QZ2512,QF1588,05-08-2024,Programming,Mixed,7,2.99,Remember,0.58
QZ2513,QF1588,25-07-2024,Physics,MCQ,13,3,Analyze,0.87
QZ2514,QF1588,17-08-2024,Computer Science,MCQ,8,3.35,Understand,1.17
QZ2515,QF1588,24-08-2024,History,MCQ,8,2.85,Analyze,3.18
QZ2516,QF1588,14-08-2024,Programming,MCQ,5,4.15,Analyze,1.13
QZ2517,QF1588,21-08-2024,Computer Science,Mixed,3,2.88,Apply,1.42
QZ2518,QF1588,14-08-2024,Mathematics,MCQ,5,2.69,Understand,0.65
QZ2519,QF1588,07-08-2024,English,Mixed,10,2.27,Remember,2.88
QZ2520,QF1589,23-08-2024,General Knowledge,Mixed,8,3.43,Understand,4.39
QZ2521,QF1589,11-08-2024,English,MCQ,12,2.8,Remember,2.06
QZ2522,QF1589,24-08-2024,History,Open,12,2.68,Remember,0.1
QZ2523,QF1589,13-08-2024,Physics,MCQ,8,3.63,Analyze,1.32
QZ2524,QF1595,31-08-2024,General Knowledge,MCQ,6,2.85,Understand,0.82
QZ2525,QF1595,30-08-2024,Language,Mixed,3,3.5,Understand,2.87
QZ2526,QF1595,04-08-2024,Biology,MCQ,4,3.6,Evaluate,2.69
QZ2527,QF1596,08-08-2024,Chemistry,MCQ,6,2.54,Understand,2.08
QZ2528,QF1596,02-08-2024,Programming,MCQ,7,3.55,Understand,0.5
QZ2529,QF1596,31-07-2024,Business Studies,MCQ,4,2.39,Remember,3.02
QZ2530,QF1596,27-08-2024,Biology,Mixed,9,2.79,Understand,5.48
QZ2531,QF1596,13-08-2024,Physics,Mixed,9,2.61,Understand,0.1
QZ2532,QF1596,15-08-2024,History,Mixed,11,3.05,Understand,1.89
QZ2533,QF1596,16-08-2024,Language,MCQ,11,2.55,Understand,0.45
QZ2534,QF1596,26-08-2024,History,Open,4,2.7,Understand,2
QZ2535,QF1596,24-08-2024,Physics,Open,6,1.53,Remember,6.01
QZ2536,QF1596,17-08-2024,English,MCQ,6,3,Understand,1.55
QZ2537,QF1596,30-08-2024,General Knowledge,Mixed,7,2.82,Remember,1.58
QZ2538,QF1596,28-07-2024,Biology,MCQ,10,2.85,Analyze,11.03
QZ2539,QF1596,12-08-2024,Computer Science,Mixed,4,3.84,Apply,3.69
QZ2540,QF1596,27-08-2024,Language,Mixed,5,3.02,Analyze,0.98
QZ2541,QF1596,28-08-2024,General Knowledge,Mixed,12,2.78,Remember,2.71
QZ2542,QF1596,31-08-2024,General Knowledge,Mixed,9,3.97,Analyze,0.16
QZ2543,QF1596,22-08-2024,Programming,Mixed,8,2.83,Remember,4.26
QZ2544,QF1596,24-08-2024,Programming,Mixed,3,3.26,Understand,3.32
QZ2545,QF1596,22-08-2024,Language,MCQ,8,2.46,Understand,0.66
QZ2546,QF1596,16-08-2024,Mathematics,Mixed,6,1.92,Remember,2.89
QZ2547,QF1596,22-08-2024,General Knowledge,MCQ,13,2.74,Remember,4.36
QZ2548,QF1598,22-08-2024,Programming,Mixed,4,3.45,Evaluate,4.57
QZ2549,QF1598,30-08-2024,English,Open,11,2.82,Understand,0.46
QZ2550,QF1598,15-08-2024,Mathematics,MCQ,4,1.89,Remember,0.57
QZ2551,QF1599,23-08-2024,Chemistry,MCQ,6,3.16,Understand,5.28
QZ2552,QF1600,23-08-2024,English,Mixed,10,2.85,Understand,3.81
QZ2553,QF1600,19-08-2024,English,MCQ,11,3.04,Understand,1.71
QZ2554,QF1600,31-07-2024,History,MCQ,7,2.92,Understand,1.58
QZ2555,QF1600,05-08-2024,History,Mixed,7,2.2,Remember,1.28
QZ2556,QF1602,29-08-2024,Mathematics,Open,7,2.37,Understand,2.37
QZ2557,QF1602,27-08-2024,Chemistry,MCQ,11,2.84,Apply,2.59
QZ2558,QF1602,27-08-2024,Chemistry,MCQ,10,3.9,Apply,1.23
QZ2559,QF1602,14-08-2024,General Knowledge,MCQ,5,2.98,Evaluate,2.84
QZ2560,QF1602,25-07-2024,Programming,MCQ,12,3.23,Understand,6
QZ2561,QF1602,12-08-2024,Computer Science,MCQ,7,2.7,Remember,0.66
QZ2562,QF1602,18-08-2024,Physics,MCQ,10,2.78,Remember,1.19
QZ2563,QF1605,30-07-2024,Chemistry,Mixed,5,3.37,Analyze,5.77
QZ2564,QF1605,07-08-2024,Programming,Mixed,6,3.28,Remember,3.63
QZ2565,QF1605,14-08-2024,Mathematics,MCQ,4,3.35,Remember,1.51
QZ2566,QF1605,25-08-2024,Physics,MCQ,11,3.27,Analyze,2.72
QZ2567,QF1606,30-08-2024,Language,Mixed,6,2.39,Remember,1.7
QZ2568,QF1606,29-08-2024,Biology,Open,8,2.83,Understand,3.4
QZ2569,QF1606,02-08-2024,Computer Science,MCQ,11,3.07,Remember,0.37
QZ2570,QF1606,20-08-2024,Computer Science,Mixed,12,2.75,Remember,0.23
QZ2571,QF1606,23-08-2024,Business Studies,MCQ,1,2.6,Understand,1.21
QZ2572,QF1606,05-08-2024,History,MCQ,7,2.5,Understand,0.77
QZ2573,QF1606,21-08-2024,Chemistry,Open,9,3.84,Evaluate,3.51
QZ2574,QF1606,19-08-2024,History,Open,5,2.51,Understand,1.74
QZ2575,QF1606,25-08-2024,English,MCQ,13,3.36,Understand,5.41
QZ2576,QF1606,26-08-2024,History,MCQ,8,3.3,Remember,4.05
QZ2577,QF1606,13-08-2024,General Knowledge,Mixed,5,3.37,Evaluate,1.33
QZ2578,QF1606,27-08-2024,General Knowledge,MCQ,5,2.9,Analyze,1.5
QZ2579,QF1606,30-08-2024,Physics,Open,9,2.82,Remember,12.97
QZ2580,QF1606,29-08-2024,Mathematics,Mixed,8,2.94,Understand,8.33
QZ2581,QF1606,25-08-2024,Chemistry,Mixed,8,3.05,Analyze,0.73
QZ2582,QF1606,05-08-2024,Chemistry,MCQ,14,3.35,Apply,2.38
QZ2583,QF1607,12-08-2024,General Knowledge,MCQ,3,2.17,Remember,2.36
QZ2584,QF1607,02-08-2024,Mathematics,MCQ,10,2.78,Understand,4.3
QZ2585,QF1607,26-07-2024,Programming,Open,9,2.66,Remember,8.21
QZ2586,QF1607,22-07-2024,Physics,MCQ,8,2.91,Understand,0.31
QZ2587,QF1607,21-08-2024,English,MCQ,11,2.66,Remember,7.17
QZ2588,QF1607,30-07-2024,Business Studies,MCQ,7,2.5,Remember,0.47
QZ2589,QF1607,24-08-2024,Programming,Mixed,5,3.96,Apply,2.52
QZ2590,QF1607,22-07-2024,Computer Science,MCQ,9,2.97,Analyze,1.83
QZ2591,QF1607,26-07-2024,Business Studies,MCQ,14,3.25,Create,0.66
QZ2592,QF1607,03-08-2024,General Knowledge,MCQ,11,3.15,Understand,4.09
QZ2593,QF1607,29-07-2024,Business Studies,Open,8,3.35,Analyze,5.66
QZ2594,QF1610,31-08-2024,Computer Science,Mixed,8,3.26,Understand,6.28
QZ2595,QF1610,30-08-2024,English,MCQ,6,2.21,Remember,2.22
QZ2596,QF1611,08-08-2024,Biology,Mixed,6,2.58,Understand,1.59
QZ2597,QF1611,25-08-2024,Language,MCQ,9,2.69,Understand,0.35
QZ2598,QF1611,16-08-2024,Physics,MCQ,7,3.26,Remember,1.27
QZ2599,QF1611,19-08-2024,History,MCQ,7,2.59,Remember,2.74
QZ2600,QF1611,12-08-2024,Computer Science,MCQ,5,4.23,Apply,2.86
QZ2601,QF1613,17-08-2024,Physics,MCQ,5,2.71,Apply,0.42
QZ2602,QF1614,07-08-2024,English,Mixed,5,3,Remember,0.8
QZ2603,QF1614,26-07-2024,Programming,MCQ,4,3.8,Analyze,1.56
QZ2604,QF1615,04-08-2024,Programming,MCQ,11,2.91,Apply,2.94
QZ2605,QF1615,16-08-2024,General Knowledge,MCQ,8,3,Understand,1.14
QZ2606,QF1615,11-08-2024,Business Studies,MCQ,9,2.92,Remember,7.9
QZ2607,QF1617,09-08-2024,Language,MCQ,7,3.22,Remember,0.58
QZ2608,QF1617,23-08-2024,Programming,Open,8,2.89,Understand,0.43
QZ2609,QF1617,29-08-2024,English,Mixed,5,2.75,Remember,2.48
QZ2610,QF1618,23-08-2024,Mathematics,MCQ,3,3.41,Evaluate,0.13
QZ2611,QF1618,19-08-2024,Biology,Mixed,3,3.4,Remember,0.55
QZ2612,QF1620,28-08-2024,Computer Science,Mixed,6,3.48,Understand,0.83
QZ2613,QF1620,02-08-2024,General Knowledge,MCQ,2,1.67,Remember,0.57
QZ2614,QF1622,12-08-2024,Mathematics,Mixed,6,2.9,Remember,1.41
QZ2615,QF1622,28-07-2024,Mathematics,Mixed,6,3.11,Understand,0.33
QZ2616,QF1624,26-08-2024,Biology,Open,11,3.07,Understand,0.73
QZ2617,QF1624,06-08-2024,English,MCQ,7,2.49,Remember,0.1
QZ2618,QF1624,06-08-2024,Biology,Mixed,6,2.89,Understand,0.32
QZ2619,QF1624,25-08-2024,Chemistry,Mixed,9,2.81,Understand,0.93
QZ2620,QF1625,05-08-2024,English,MCQ,8,2.65,Understand,0.17
QZ2621,QF1625,18-08-2024,English,Mixed,7,2.98,Understand,1.88
QZ2622,QF1625,26-08-2024,History,MCQ,6,2.76,Understand,1.84
QZ2623,QF1625,31-08-2024,Physics,MCQ,6,3.23,Understand,4.92
QZ2624,QF1626,17-08-2024,Mathematics,Mixed,7,2.65,Understand,0.1
QZ2625,QF1626,29-08-2024,Business Studies,MCQ,8,2.44,Understand,0.12
QZ2626,QF1626,28-07-2024,Computer Science,MCQ,8,3.26,Remember,0.69
QZ2627,QF1626,24-08-2024,Chemistry,MCQ,7,2.63,Understand,10.33
QZ2628,QF1626,14-08-2024,Chemistry,MCQ,5,3.2,Remember,3.15
QZ2629,QF1627,15-08-2024,Computer Science,Mixed,9,2.73,Understand,3.26
QZ2630,QF1627,11-08-2024,Language,MCQ,10,3.45,Apply,0.49
QZ2631,QF1629,08-08-2024,Biology,MCQ,4,3.49,Understand,0.67
QZ2632,QF1629,15-08-2024,Language,MCQ,10,2.53,Remember,1.65
QZ2633,QF1629,03-08-2024,Language,Open,6,2.3,Remember,2.99
QZ2634,QF1629,30-07-2024,Programming,MCQ,7,3.07,Understand,2.76
QZ2635,QF1629,04-08-2024,History,MCQ,4,3.28,Understand,1.09
QZ2636,QF1631,29-08-2024,Physics,MCQ,17,2.63,Understand,2.14
QZ2637,QF1632,02-08-2024,Computer Science,Mixed,6,3,Remember,1.41
QZ2638,QF1632,12-08-2024,Mathematics,MCQ,10,2.44,Understand,0.16
QZ2639,QF1632,12-08-2024,Computer Science,MCQ,12,2.78,Remember,1.28
QZ2640,QF1633,25-08-2024,Mathematics,Mixed,8,3.01,Evaluate,2.32
QZ2641,QF1633,27-08-2024,Business Studies,MCQ,5,3.26,Apply,3.14
QZ2642,QF1633,03-08-2024,Physics,MCQ,9,3.15,Evaluate,0.97
QZ2643,QF1633,16-08-2024,History,Mixed,9,3.02,Understand,3.31
QZ2644,QF1635,09-08-2024,General Knowledge,Mixed,13,2.69,Understand,0.24
QZ2645,QF1636,27-08-2024,Computer Science,MCQ,9,2.39,Understand,1.31
QZ2646,QF1636,20-08-2024,General Knowledge,MCQ,8,2.81,Understand,0.51
QZ2647,QF1636,02-08-2024,Computer Science,MCQ,5,2.39,Remember,2.14
QZ2648,QF1636,14-08-2024,Programming,Mixed,7,3.53,Understand,2.65
QZ2649,QF1636,08-08-2024,Computer Science,MCQ,12,2.41,Remember,2.1
QZ2650,QF1636,29-07-2024,English,Mixed,5,3.41,Understand,1.37
QZ2651,QF1636,31-08-2024,Physics,Mixed,17,3.58,Apply,4.1
QZ2652,QF1636,25-08-2024,Computer Science,MCQ,8,2.54,Apply,7.49
QZ2653,QF1637,19-08-2024,Mathematics,MCQ,6,3.07,Understand,0.76
QZ2654,QF1638,22-08-2024,History,Mixed,9,3.25,Remember,0.15
QZ2655,QF1640,25-08-2024,Chemistry,Mixed,9,3.54,Evaluate,0.36
QZ2656,QF1640,23-08-2024,General Knowledge,MCQ,5,2.02,Remember,0.63
QZ2657,QF1641,09-08-2024,Business Studies,MCQ,5,2.4,Remember,1.91
QZ2658,QF1641,19-08-2024,History,MCQ,8,2.69,Remember,2.62
QZ2659,QF1641,19-08-2024,Physics,Mixed,7,2.04,Understand,0.83
QZ2660,QF1642,31-08-2024,Computer Science,MCQ,11,2.56,Remember,2.67
QZ2661,QF1642,11-08-2024,Physics,Mixed,10,1.98,Remember,2.5
QZ2662,QF1642,13-08-2024,Biology,Mixed,11,2.61,Remember,7.94
QZ2663,QF1642,26-08-2024,Computer Science,Mixed,8,2.76,Understand,0.46
QZ2664,QF1642,15-08-2024,General Knowledge,Open,9,2.94,Understand,1.38
QZ2665,QF1644,25-08-2024,Computer Science,MCQ,9,3.57,Remember,4.09
QZ2666,QF1644,21-08-2024,Language,MCQ,9,3.29,Analyze,2.41
QZ2667,QF1644,03-08-2024,Physics,Mixed,11,3.22,Understand,3.56
QZ2668,QF1644,25-08-2024,Computer Science,Mixed,11,3.36,Remember,1.38
QZ2669,QF1644,27-08-2024,English,MCQ,5,2.07,Remember,0.8
QZ2670,QF1644,09-08-2024,History,MCQ,9,2.84,Remember,2.04
QZ2671,QF1644,03-08-2024,Biology,Open,11,3.31,Remember,3.41
QZ2672,QF1644,13-08-2024,History,Mixed,9,2.9,Understand,3.31
QZ2673,QF1644,01-08-2024,Chemistry,MCQ,13,3.01,Evaluate,1.62
QZ2674,QF1644,27-08-2024,Physics,Mixed,7,4.32,Evaluate,3.45
QZ2675,QF1644,23-08-2024,Language,Mixed,6,1.87,Understand,2.09
QZ2676,QF1644,29-08-2024,Programming,MCQ,7,3.05,Understand,2.12
QZ2677,QF1645,21-08-2024,Physics,Mixed,5,3.41,Remember,0.55
QZ2678,QF1645,26-08-2024,Language,MCQ,10,2.6,Understand,0.67
QZ2679,QF1645,08-08-2024,Language,Mixed,10,2.96,Remember,3.15
QZ2680,QF1645,19-08-2024,Biology,MCQ,10,2.85,Understand,1.27
