user_id,signup_date,user_persona,subscription_plan,last_login_date,is_active,signup_month,days_since_signup,days_since_last_login,quizzes_created,tenure_days,segment,estimated_rev
QF1855,2024-02-09 00:00:00,High School Teacher,Basic,30-08-2024,True,2024-08,12,1,2.0,626.0,1,21.28898431668486
QF1856,2024-06-27 21:13:48,High School Teacher,Free,20-08-2024,False,2024-08,12,12,3.0,583.0,2,12.421011926464097
QF1857,2024-08-07 00:00:00,K-12 Tutor,Free,09-08-2024,False,2024-08,12,4,2.0,446.0,1,25.40317556781988
QF1858,2024-08-19 23:49:41,Language Instructor,Free,05-08-2024,False,2024-08,12,5,1.0,540.0,2,6.171666176681868
QF1859,2024-09-24 22:50:12,Corporate Trainer,Basic,11-08-2024,False,2024-08,12,18,2.0,598.0,2,23.91243511863458
QF1860,2024-09-24 07:05:55,K-12 Tutor,Basic,26-08-2024,True,2024-08,12,5,8.0,410.0,2,27.512744813320534
QF1861,2024-02-26 00:10:55,Content Creator,Free,02-08-2024,False,2024-08,12,8,1.0,572.0,2,22.280150692520113
QF1862,2024-03-12 00:00:00,High School Teacher,Free,15-08-2024,False,2024-08,12,25,2.0,594.0,1,23.87380959823588
QF1863,2024-02-24 15:42:35,Corporate Trainer,Basic,29-08-2024,False,2024-08,12,14,2.0,483.0,2,7.898929920312679
QF1864,2024-05-21 02:20:03,Corporate Trainer,Free,27-08-2024,False,2024-08,11,2,1.0,337.0,2,24.54752327245951
QF1865,2024-08-11 00:00:00,Corporate Trainer,Basic,23-08-2024,True,2024-08,11,8,1.0,442.0,1,17.877993265757024
QF1866,2024-11-08 21:03:27,Language Instructor,Pro,21-08-2024,True,2024-08,11,10,8.0,544.0,2,15.689712343881297
QF1867,2024-04-11 00:00:00,High School Teacher,Free,13-08-2024,False,2024-08,11,24,5.0,564.0,1,20.022007874400877
QF1868,2024-06-24 22:08:11,High School Teacher,Free,27-08-2024,True,2024-08,11,4,0.0,461.0,2,9.767605421459248
QF1869,2024-06-07 00:17:10,Corporate Trainer,Basic,23-08-2024,True,2024-08,11,8,3.0,350.0,2,20.448991509530938
QF1870,2024-01-30 09:00:20,K-12 Tutor,Pro,27-08-2024,True,2024-08,11,4,1.0,368.0,2,12.495514454466056
QF1871,2024-09-25 16:17:53,HR Professional,Enterprise,21-08-2024,True,2024-08,11,10,6.0,532.0,2,12.621936662912892
QF1872,2024-01-04 00:00:00,University Professor,Basic,21-08-2024,True,2024-08,11,10,1.0,662.0,1,10.509254247503636
QF1873,2024-05-04 00:00:00,High School Teacher,Basic,18-08-2024,False,2024-08,11,14,1.0,541.0,1,17.286156453045113
QF1874,2024-10-04 06:03:12,High School Teacher,Free,15-08-2024,False,2024-08,11,15,1.0,363.0,2,10.36591627528008
QF1875,2024-03-04 00:00:00,STEM Educator,Basic,08-08-2024,False,2024-08,11,8,1.0,602.0,1,8.138056364093794
QF1876,2024-06-09 19:59:16,Content Creator,Basic,24-08-2024,True,2024-08,10,7,1.0,514.0,2,13.964292359842126
QF1877,2024-08-02 00:00:00,Corporate Trainer,Free,29-08-2024,True,2024-08,10,2,2.0,451.0,1,7.634537901080977
QF1878,2024-05-17 16:37:26,High School Teacher,Basic,26-08-2024,True,2024-08,10,5,1.0,605.0,2,16.434102992830844
QF1879,2024-04-13 02:01:57,University Professor,Pro,23-08-2024,True,2024-08,10,8,3.0,577.0,2,21.060552439448653
QF1880,2024-07-12 17:43:21,Content Creator,Free,22-08-2024,True,2024-08,10,9,4.0,383.0,2,24.93264969940317
QF1881,2024-04-07 00:41:27,STEM Educator,Free,20-08-2024,False,2024-08,10,8,4.0,568.0,2,24.118071801687453
QF1882,2024-05-04 00:00:00,Corporate Trainer,Pro,28-08-2024,True,2024-08,10,3,3.0,541.0,1,23.650173658937778
QF1883,2024-05-04 00:21:34,High School Teacher,Basic,04-08-2024,False,2024-08,9,13,4.0,527.0,2,19.638391749574424
QF1884,2024-05-04 00:00:00,University Professor,Pro,30-08-2024,True,2024-08,9,1,6.0,541.0,1,16.97807742212177
QF1885,2024-03-24 23:55:14,University Professor,Pro,28-08-2024,True,2024-08,9,3,5.0,546.0,2,28.153909569335624
QF1886,2024-03-13 18:20:45,University Professor,Basic,30-08-2024,True,2024-08,9,1,5.0,431.0,2,25.72440252439379
QF1887,2024-05-05 00:00:00,Content Creator,Enterprise,12-08-2024,False,2024-08,9,11,13.0,540.0,0,16.30196926423536
QF1888,2024-02-09 16:18:23,HR Professional,Pro,29-08-2024,True,2024-08,9,2,5.0,650.0,2,19.839696452504782
QF1889,2024-03-02 00:00:00,HR Professional,Basic,23-08-2024,True,2024-08,9,8,4.0,604.0,1,10.629125506635583
QF1890,2024-01-21 15:45:30,High School Teacher,Basic,20-08-2024,False,2024-08,9,25,1.0,628.0,2,24.663409822676506
QF1891,2024-08-21 19:48:57,High School Teacher,Enterprise,30-08-2024,False,2024-08,9,5,10.0,450.0,0,19.049402976498904
QF1892,2024-04-05 00:00:00,K-12 Tutor,Free,10-08-2024,False,2024-08,9,12,1.0,570.0,1,17.620704098820596
QF1893,2024-09-01 00:00:00,High School Teacher,Pro,23-08-2024,True,2024-08,9,8,1.0,421.0,1,21.427036986867453
QF1894,2024-06-17 12:12:58,High School Teacher,Basic,22-08-2024,True,2024-08,9,9,2.0,499.0,2,13.283883557797186
QF1895,2024-01-03 00:00:00,University Professor,Pro,29-08-2024,False,2024-08,9,22,4.0,663.0,1,21.142356484862944
QF1896,2024-03-05 00:00:00,University Professor,Free,16-08-2024,False,2024-08,9,27,2.0,601.0,1,14.019813767519494
QF1897,2024-09-28 00:33:06,K-12 Tutor,Free,26-08-2024,False,2024-08,9,22,1.0,335.0,2,14.302554600533874
QF1898,2024-05-10 00:00:00,University Professor,Pro,22-08-2024,True,2024-08,9,9,3.0,535.0,1,13.020854025893215
QF1899,2024-06-18 00:38:16,Corporate Trainer,Free,25-08-2024,True,2024-08,9,6,1.0,367.0,2,25.011470452912864
QF1900,2024-10-09 20:06:26,Language Instructor,Free,28-08-2024,True,2024-08,9,3,2.0,416.0,2,22.108836731362636
QF1901,2024-01-24 00:46:08,K-12 Tutor,Free,19-08-2024,False,2024-08,9,12,2.0,547.0,2,11.124298469781067
QF1902,2024-08-04 00:00:00,Content Creator,Basic,03-08-2024,False,2024-08,9,20,6.0,449.0,1,11.50446538360433
QF1903,2024-10-20 19:30:38,High School Teacher,Free,08-08-2024,False,2024-08,9,6,5.0,462.0,2,17.686798547174853
QF1904,2024-03-05 00:00:00,University Professor,Pro,03-08-2024,False,2024-08,8,18,3.0,601.0,1,15.685970242020954
QF1905,2024-11-11 16:01:16,University Professor,Pro,02-08-2024,False,2024-08,8,29,10.0,385.0,0,14.09577009092605
QF1906,2024-10-05 09:11:14,Corporate Trainer,Pro,28-08-2024,True,2024-08,8,3,6.0,379.0,2,16.582389748050815
QF1907,2024-11-09 00:00:00,High School Teacher,Free,25-08-2024,False,2024-08,8,23,5.0,352.0,1,24.25684689352552
QF1908,2024-07-04 00:00:00,HR Professional,Free,27-08-2024,True,2024-08,8,4,1.0,480.0,1,25.460253860036484
QF1909,2024-12-01 00:00:00,High School Teacher,Pro,24-08-2024,True,2024-08,8,7,3.0,330.0,1,10.758288149267717
QF1910,2024-11-06 00:00:00,Corporate Trainer,Pro,25-08-2024,True,2024-08,8,6,3.0,355.0,1,21.68219552778361
QF1911,2024-08-25 11:14:23,Corporate Trainer,Enterprise,28-08-2024,True,2024-08,8,3,10.0,554.0,0,25.8522203441906
QF1912,2024-07-06 00:00:00,K-12 Tutor,Pro,28-08-2024,True,2024-08,8,3,5.0,478.0,1,27.474669637447384
QF1913,2024-11-15 06:25:19,University Professor,Free,23-08-2024,False,2024-08,8,19,1.0,364.0,2,8.486878990000962
QF1914,2024-01-31 06:09:01,University Professor,Basic,30-08-2024,True,2024-08,8,1,4.0,454.0,2,25.250951275737943
QF1915,2024-07-05 00:00:00,High School Teacher,Basic,24-08-2024,True,2024-08,8,7,2.0,479.0,1,22.251517521797656
QF1916,2024-09-04 15:51:43,K-12 Tutor,Enterprise,26-08-2024,True,2024-08,8,5,12.0,516.0,0,30.38858939957984
QF1917,2024-05-05 22:14:05,Content Creator,Free,28-08-2024,True,2024-08,7,3,1.0,332.0,2,17.52661963061754
QF1918,2024-04-24 07:58:48,Corporate Trainer,Free,18-08-2024,False,2024-08,7,17,5.0,662.0,2,22.28752605080428
QF1919,2024-05-26 07:11:42,Content Creator,Basic,24-08-2024,True,2024-08,7,7,1.0,413.0,2,20.294863786452677
QF1920,2024-08-06 00:00:00,High School Teacher,Basic,24-08-2024,True,2024-08,7,7,1.0,447.0,1,21.87305770662254
QF1921,2024-06-28 11:16:47,University Professor,Free,22-08-2024,False,2024-08,7,20,2.0,438.0,2,25.886604708145427
QF1922,2024-06-26 15:24:57,Corporate Trainer,Pro,02-08-2024,False,2024-08,7,27,3.0,431.0,2,22.852744064786354
QF1923,2024-04-15 09:31:19,High School Teacher,Pro,28-08-2024,False,2024-08,7,24,7.0,430.0,2,12.042530543743869
QF1924,2024-08-10 00:00:00,STEM Educator,Free,24-08-2024,False,2024-08,7,16,1.0,443.0,1,18.378460388227357
QF1925,2024-05-10 00:00:00,K-12 Tutor,Free,05-08-2024,False,2024-08,7,24,1.0,535.0,1,7.608047099122234
QF1926,2024-10-01 00:00:00,University Professor,Free,25-08-2024,False,2024-08,7,29,1.0,391.0,1,19.424483832118735
QF1927,2024-06-07 18:55:46,University Professor,Pro,25-08-2024,True,2024-08,6,6,5.0,462.0,2,16.1320394615353
QF1928,2024-01-14 21:15:32,High School Teacher,Basic,27-08-2024,False,2024-08,6,1,2.0,523.0,2,7.1675261587117225
QF1929,2024-07-06 00:00:00,University Professor,Basic,27-08-2024,True,2024-08,6,4,3.0,478.0,1,15.674531888673805
QF1930,2024-10-06 00:00:00,Corporate Trainer,Free,18-08-2024,False,2024-08,6,14,2.0,386.0,1,8.448751334586607
QF1931,2024-01-06 17:48:38,University Professor,Basic,26-08-2024,True,2024-08,6,5,2.0,472.0,2,10.696370640587812
QF1932,2024-01-31 11:22:26,K-12 Tutor,Basic,26-08-2024,True,2024-08,6,5,3.0,633.0,2,13.47965507499444
QF1933,2024-01-15 08:23:18,HR Professional,Basic,30-08-2024,True,2024-08,6,1,9.0,575.0,0,27.93998086205837
QF1934,2024-01-06 00:00:00,Language Instructor,Basic,29-08-2024,True,2024-08,6,2,1.0,660.0,1,12.105310287467336
QF1935,2024-03-06 14:22:03,Language Instructor,Free,22-08-2024,False,2024-08,6,7,5.0,510.0,2,22.8381778070533
QF1936,2024-06-12 00:00:00,University Professor,Enterprise,29-08-2024,True,2024-08,6,2,13.0,502.0,0,22.90310145178951
QF1937,2024-03-23 02:36:09,University Professor,Free,08-08-2024,False,2024-08,6,30,0.0,421.0,2,9.304003696523331
QF1938,2024-11-01 00:00:00,Corporate Trainer,Pro,27-08-2024,True,2024-08,6,4,3.0,360.0,1,27.033520378971634
QF1939,2024-05-25 07:56:12,High School Teacher,Free,08-08-2024,False,2024-08,5,27,2.0,608.0,2,11.088025044254378
QF1940,2024-05-14 10:08:22,STEM Educator,Free,27-08-2024,True,2024-08,5,4,5.0,537.0,2,9.508776050815403
QF1941,2024-07-04 00:00:00,Content Creator,Pro,28-08-2024,True,2024-08,5,3,14.0,480.0,0,36.57791255003983
QF1942,2024-03-05 12:24:03,Corporate Trainer,Enterprise,19-08-2024,False,2024-08,5,12,8.0,507.0,2,31.658881543145114
QF1943,2024-04-05 00:00:00,High School Teacher,Free,29-08-2024,True,2024-08,5,2,2.0,570.0,1,7.929213978502145
QF1944,2024-06-18 08:55:41,Language Instructor,Free,27-08-2024,True,2024-08,5,4,2.0,506.0,2,16.062296419461795
QF1945,2024-11-13 15:08:11,High School Teacher,Basic,28-08-2024,True,2024-08,5,3,1.0,549.0,2,15.778251654593255
QF1946,2024-06-02 00:00:00,High School Teacher,Free,12-08-2024,False,2024-08,5,13,2.0,512.0,1,9.637102940229079
QF1947,2024-04-24 05:31:54,Language Instructor,Pro,16-08-2024,False,2024-08,5,1,7.0,417.0,2,16.36376444788968
QF1948,2024-09-03 00:00:00,High School Teacher,Free,26-08-2024,True,2024-08,5,5,1.0,419.0,1,19.39182689232954
QF1949,2024-09-30 10:31:22,High School Teacher,Basic,29-08-2024,True,2024-08,5,2,3.0,557.0,2,8.018687466696377
QF1950,2024-07-02 00:00:00,University Professor,Pro,28-08-2024,True,2024-08,5,3,6.0,482.0,1,19.784594890387254
QF1951,2024-12-09 00:00:00,Corporate Trainer,Free,17-08-2024,False,2024-08,5,18,1.0,322.0,1,7.942054770111286
QF1952,2024-11-07 16:30:51,Language Instructor,Basic,27-08-2024,True,2024-08,5,4,3.0,481.0,2,9.040025929895727
QF1953,2024-11-28 13:58:53,K-12 Tutor,Basic,29-08-2024,True,2024-08,5,2,2.0,423.0,2,8.819625597355293
QF1954,2024-11-12 01:35:32,High School Teacher,Free,30-08-2024,True,2024-08,5,1,0.0,429.0,2,23.15053680666394
QF1955,2024-04-22 11:47:54,High School Teacher,Enterprise,12-08-2024,False,2024-08,5,16,15.0,494.0,0,21.724663459397007
QF1956,2024-04-04 00:00:00,High School Teacher,Basic,28-08-2024,False,2024-08,4,26,1.0,571.0,1,5.992657470076711
QF1957,2024-08-04 00:00:00,High School Teacher,Free,07-08-2024,False,2024-08,4,10,2.0,449.0,1,12.713820503172112
QF1958,2024-03-23 08:08:48,Language Instructor,Pro,29-08-2024,True,2024-08,4,2,7.0,487.0,2,13.229134573315534
QF1959,2024-10-06 00:00:00,University Professor,Basic,28-08-2024,True,2024-08,4,3,3.0,386.0,1,10.018075717867287
QF1960,2024-04-02 03:41:14,HR Professional,Free,29-08-2024,True,2024-08,4,2,1.0,530.0,2,20.999849668392276
QF1961,2024-01-09 00:00:00,Corporate Trainer,Free,06-08-2024,False,2024-08,4,25,2.0,657.0,1,23.279694667544973
QF1962,2024-09-21 00:24:39,High School Teacher,Free,21-08-2024,False,2024-08,4,13,2.0,362.0,2,21.546401844428622
QF1963,2024-01-09 00:00:00,Corporate Trainer,Free,12-08-2024,False,2024-08,4,12,1.0,657.0,1,8.729445494274925
QF1964,2024-05-03 00:00:00,High School Teacher,Free,30-08-2024,False,2024-08,4,9,0.0,542.0,1,13.327324977343423
QF1965,2024-10-04 19:41:03,K-12 Tutor,Free,27-08-2024,False,2024-08,4,24,1.0,611.0,2,14.35078633514643
QF1966,2024-05-03 23:13:12,High School Teacher,Pro,12-08-2024,False,2024-08,3,6,7.0,473.0,2,17.43950032405114
QF1967,2024-07-12 00:00:00,Corporate Trainer,Pro,29-08-2024,True,2024-08,3,2,6.0,472.0,1,25.826847866538095
QF1968,2024-03-17 03:57:08,High School Teacher,Free,14-08-2024,False,2024-08,3,28,2.0,575.0,2,7.528920400052622
QF1969,2024-05-15 05:41:41,HR Professional,Free,06-08-2024,False,2024-08,3,10,3.0,514.0,2,26.463059552750845
QF1970,2024-06-09 08:31:53,Corporate Trainer,Pro,29-08-2024,True,2024-08,3,2,2.0,321.0,2,20.61419384143218
QF1971,2024-02-15 21:42:12,HR Professional,Pro,30-08-2024,True,2024-08,3,1,5.0,591.0,2,13.76290318090808
QF1972,2024-02-08 00:00:00,Language Instructor,Basic,07-08-2024,False,2024-08,3,24,5.0,627.0,1,21.808937551495163
QF1973,2024-03-08 00:00:00,Content Creator,Free,29-08-2024,True,2024-08,3,2,1.0,598.0,1,21.97693189185587
QF1974,2024-09-01 12:57:23,High School Teacher,Free,05-08-2024,False,2024-08,3,13,2.0,351.0,2,13.1006040662551
QF1975,2024-05-22 18:52:19,Corporate Trainer,Basic,30-08-2024,True,2024-08,3,1,8.0,562.0,2,30.71875242041338
QF1976,2024-05-04 23:32:24,HR Professional,Pro,30-08-2024,True,2024-08,3,1,7.0,521.0,2,11.15936152215209
QF1977,2024-05-11 00:00:00,University Professor,Free,09-08-2024,False,2024-08,3,5,4.0,534.0,1,24.846985329106523
QF1978,2024-02-19 22:04:49,K-12 Tutor,Pro,30-08-2024,True,2024-08,3,1,2.0,564.0,2,24.93170349920811
QF1979,2024-07-16 12:17:52,High School Teacher,Basic,30-08-2024,True,2024-08,3,1,1.0,656.0,2,7.0045174635629195
QF1980,2024-11-26 15:12:25,K-12 Tutor,Pro,30-08-2024,True,2024-08,3,1,5.0,621.0,2,14.029638072457212
QF1981,2024-07-06 00:00:00,HR Professional,Basic,29-08-2024,True,2024-08,2,2,1.0,478.0,1,19.882843225424384
QF1982,2024-05-05 00:00:00,High School Teacher,Free,29-08-2024,False,2024-08,2,6,1.0,540.0,1,10.088211689683781
QF1983,2024-10-22 06:58:55,High School Teacher,Pro,29-08-2024,True,2024-08,2,2,5.0,453.0,2,25.507655585821475
QF1984,2024-06-03 00:00:00,High School Teacher,Basic,11-08-2024,False,2024-08,2,28,2.0,511.0,1,9.221592543285224
QF1985,2024-05-31 11:39:08,High School Teacher,Free,15-08-2024,False,2024-08,2,3,3.0,349.0,2,15.989256209671396
QF1986,2024-07-08 00:45:06,Content Creator,Basic,30-08-2024,True,2024-08,2,1,3.0,656.0,2,14.403931560482853
QF1987,2024-10-31 14:32:27,HR Professional,Basic,29-08-2024,True,2024-08,2,2,12.0,521.0,0,21.374050874661027
QF1988,2024-07-10 00:00:00,Corporate Trainer,Pro,30-08-2024,True,2024-08,2,1,6.0,474.0,1,20.20493162185432
QF1989,2024-04-04 10:22:20,HR Professional,Basic,02-08-2024,False,2024-08,2,2,3.0,618.0,2,8.448677018280126
QF1990,2024-06-01 00:00:00,University Professor,Enterprise,12-08-2024,False,2024-08,2,15,8.0,513.0,0,31.266100395800546
QF1991,2024-06-14 02:05:06,Content Creator,Free,18-08-2024,False,2024-08,2,8,1.0,427.0,2,19.99345378235456
QF1992,2024-05-04 00:00:00,High School Teacher,Enterprise,30-08-2024,True,2024-08,2,1,11.0,541.0,0,33.957285230265455
QF1993,2024-01-27 06:35:28,University Professor,Basic,30-08-2024,True,2024-08,1,1,2.0,505.0,2,16.396366094544288
QF1994,2024-08-07 00:00:00,Corporate Trainer,Basic,30-08-2024,False,2024-08,1,25,3.0,446.0,1,27.00528465578606
QF1995,2024-11-01 00:00:00,University Professor,Free,30-08-2024,True,2024-08,1,1,1.0,360.0,1,16.948955524980814
QF1996,2024-09-02 23:19:46,K-12 Tutor,Basic,30-08-2024,True,2024-08,1,1,10.0,631.0,0,28.815705964205346
QF1997,2024-09-17 20:23:59,High School Teacher,Free,28-08-2024,False,2024-08,1,21,1.0,661.0,2,24.85568294592487
QF1998,2024-06-01 17:25:46,HR Professional,Basic,11-08-2024,False,2024-08,1,19,4.0,517.0,2,9.053599084691015
QF1999,2024-09-23 04:50:43,High School Teacher,Basic,30-08-2024,True,2024-08,1,1,1.0,604.0,2,7.834837046091926
